Weltende		

Von Sterbenden, da in des Osten Tore	Sadness	Sadness
Ein blasser Glanz erscheint, ein grüner Schimmer,	Sadness	Sadness
Das dünne Band der flüchtigen Aurore	Sadness	Sadness


Auf der Terrasse des Café Josty		

Der Potsdamer Platz in ewigem Gebrüll	Vitality	Vitality
Vergletschert alle hallenden Lawinen	Vitality	Vitality
Der Straßentrakte: Trams auf Eisenschienen,	Vitality	Vitality
Automobile und den Menschenmüll.	Vitality	Vitality

Die Menschen rinnen über den Asphalt,	Vitality	Vitality --- Beauty / Joy
Ameisenemsig, wie Eidechsen flink.	Vitality	Vitality --- Beauty / Joy
Stirne und Hände, von Gedanken blink,	Vitality	Beauty / Joy --- Vitality
Schwimmen wie Sonnenlicht durch dunklen Wald.	Vitality	Beauty / Joy --- Vitality

Nachtregen hüllt den Platz in eine Höhle,	Beauty / Joy	Beauty / Joy
Wo Fledermäuse, weiß, mit Flügeln schlagen	Beauty / Joy	Beauty / Joy
Und lila Quallen liegen - bunte Öle;	Beauty / Joy	Beauty / Joy

Die mehren sich, zerschnitten von den Wagen. -	Uneasiness	Uneasiness
Aufspritzt Berlin, des Tages glitzernd Nest,	Uneasiness	Uneasiness
Vom Rauch der Nacht wie Eiter einer Pest.	Uneasiness	Uneasiness


Die Raben		

Über den schwarzen Winkel hasten	Uneasiness	Uneasiness
Am Mittag die Raben mit hartem Schrei.	Uneasiness	Uneasiness
Ihr Schatten streift an der Hirschkuh vorbei	Uneasiness	Uneasiness
Und manchmal sieht man sie mürrisch rasten.	Uneasiness	Uneasiness

O wie sie die braune Stille stören,	Uneasiness	Uneasiness
In der ein Acker sich verzückt,	Uneasiness	Uneasiness
Wie ein Weib, das schwere Ahnung berückt,	Uneasiness	Uneasiness
Und manchmal kann man sie keifen hören	Uneasiness	Uneasiness

Um ein Aas, das sie irgendwo wittern,	Uneasiness	Uneasiness
Und plötzlich richten nach Nord sie den Flug	Uneasiness	Uneasiness
Und schwinden wie ein Leichenzug	Uneasiness	Uneasiness
In Lüften, die von Wollust zittern.	Uneasiness	Uneasiness


Morgens		

Ein starker Wind sprang empor.	Uneasiness	Uneasiness
Öffnet des eisernen Himmels blutende Tore.	Uneasiness	Uneasiness
Schlägt an die Türme.	Uneasiness	Uneasiness
Hellklingend laut geschmeidig über die eherne Ebene der Stadt.	Beauty / Joy	Beauty / Joy
Die Morgensonne rußig. Auf Dämmen donnern Züge.	Beauty / Joy	Beauty / Joy
Durch Wolken pflügen goldne Engelpflüge.	Beauty / Joy	Beauty / Joy
Starker Wind über der bleichen Stadt.	Uneasiness	Beauty / Joy
Dampfer und Kräne erwachen am schmutzig fließenden Strom.	Uneasiness	Beauty / Joy
Verdrossen klopfen die Glocken am verwitterten Dom.	Uneasiness	Beauty / Joy
Viele Weiber siehst du und Mädchen zur Arbeit gehn.	Vitality	Vitality
Im bleichen Licht. Wild von der Nacht. Ihre Röcke wehn.	Vitality	Vitality
Glieder zur Liebe geschaffen.	Vitality	Vitality --- Annoyance
Hin zur Maschine und mürrischem Mühn.	Vitality	Vitality --- Annoyance
Sieh in das zärtliche Licht.	Vitality	Vitality --- Beauty / Joy
In der Bäume zärtliches Grün.	Vitality	Vitality --- Beauty / Joy
Horch! Die Spatzen schrein.	Vitality	Vitality --- Beauty / Joy
Und draußen auf wilderen Feldern	Vitality	Vitality --- Beauty / Joy
singen Lerchen.	Vitality	Vitality --- Beauty / Joy


Deutschland im Marschschritt		

Wenn wir marschieren - Schritt um Schritt -	Vitality	Vitality
Wir lauschen: unser Herz schlägt mit.	Vitality	Vitality
Mein Herz und dein Herz, Kamerad.	Vitality	Vitality
Im gleichen Takt: Soldat! Soldat!	Vitality	Vitality

So Reih um Reihe - Schritt um Schritt -	Vitality	Vitality
Kolonnen stampfen gleichen Tritt.	Vitality	Vitality
Wir ahnen's groß, wir beten's schon:	Vitality	Vitality
Dies ist der Pulsschlag der Nation.	Vitality	Vitality

Wenn wir marschieren - Schritt um Schritt -	Vitality	Vitality
In unsrem Blute ziehen mit	Vitality	Vitality
Die Väter all, die Enkel schon:	Vitality	Vitality
Im ewigen Pulsschlag der Nation.	Vitality	Vitality

Soldat! Soldat! So Tritt um Tritt.	Annoyance --- Vitality	Vitality
Hört Deutschland, wie es stritt und litt!	Annoyance --- Vitality	Vitality
Hört Deutschland, wie es ewig zieht,	Annoyance --- Vitality	Vitality
Das beste Blut, ins Heldenlied!	Annoyance --- Vitality	Vitality


Venus / Denn lieben ist nichts mehr - als eine schifferey		

Denn lieben ist nichts mehr/ als eine schifferey/	Beauty / Joy --- Awe / Sublime	Awe / Sublime --- Sadness
Das schiff ist unser hertz/ den seilen kommen bey	Beauty / Joy --- Awe / Sublime	Awe / Sublime --- Sadness
Die sinn-verwirrungen. Das meer ist unser leben/	Beauty / Joy --- Awe / Sublime	Awe / Sublime --- Sadness
Die liebes-wellen sind die angst/ in der wir schweben/	Beauty / Joy --- Awe / Sublime	Awe / Sublime --- Sadness

Die segel/ wo hinein bläst der begierden wind/	Beauty / Joy	Awe / Sublime --- Beauty / Joy
Ist der gedancken tuch. Verlangen/ hoffnung sind	Beauty / Joy	Awe / Sublime --- Beauty / Joy
Die ancker. Der magnet ist schönheit. Unser strudel	Beauty / Joy	Awe / Sublime --- Beauty / Joy
Sind Bathseben. Der wein und überfluß die rudel.	Beauty / Joy	Awe / Sublime --- Beauty / Joy

Der stern/ nach welchem man die steiffen segel lenckt/	Beauty / Joy	Awe / Sublime --- Beauty / Joy
Ist ein benelckter mund. Der port/ wohin man denckt/	Beauty / Joy	Awe / Sublime --- Beauty / Joy
Ist eine schöne frau. Die ufer sind die brüste.	Beauty / Joy	Awe / Sublime --- Beauty / Joy
Die anfahrt ist ein kuß. Der zielzweck/ süsse lüste.	Beauty / Joy	Awe / Sublime --- Beauty / Joy

Wird aber hier umwölckt/ durch blinder brünste rauch	Sadness	Sadness --- Awe / Sublime
Die sonne der vernunfft/ so folgt der schiffbruch auch	Sadness	Sadness --- Awe / Sublime
Der seelen untergang/ und der verderb des leibes:	Sadness	Sadness --- Awe / Sublime
Denn beyde tödtet uns der lustbrauch eines weibes.	Sadness	Sadness --- Awe / Sublime


Neue Liebe, neues Leben		

Herz, mein Herz, was soll das geben?	Vitality	Vitality
Was bedränget dich so sehr?	Vitality	Vitality
Welch ein fremdes, neues Leben!	Vitality	Vitality
Ich erkenne dich nicht mehr.	Vitality	Vitality
Weg ist alles, was du liebtest,	Vitality	Vitality
Weg, warum du dich betrübtest,	Vitality	Vitality
Weg dein Fleiß und deine Ruh ?	Vitality	Vitality
Ach, wie kamst du nur dazu!	Vitality	Vitality

Fesselt dich die Jugendblüte,	Beauty / Joy	Beauty / Joy
Diese liebliche Gestalt,	Beauty / Joy	Beauty / Joy
Dieser Blick voll Treu und Güte	Beauty / Joy	Beauty / Joy
Mit unendlicher Gewalt?	Beauty / Joy	Beauty / Joy
Will ich rasch mich ihr entziehen,	Sadness --- Beauty / Joy	Beauty / Joy
Mich ermannen, ihr entfliehen,	Sadness --- Beauty / Joy	Beauty / Joy
Führet mich im Augenblick,	Sadness --- Beauty / Joy	Beauty / Joy
Ach, mein Weg zu ihr zurück.	Sadness --- Beauty / Joy	Beauty / Joy

Und an diesem Zauberfädchen,	Sadness --- Beauty / Joy	Beauty / Joy
Das sich nicht zerreißen lässt,	Sadness --- Beauty / Joy	Beauty / Joy
Hält das liebe lose Mädchen	Sadness --- Beauty / Joy	Beauty / Joy
Mich so wider Willen fest;	Sadness --- Beauty / Joy	Beauty / Joy
Muss in ihrem Zauberkreise	Sadness --- Beauty / Joy	Beauty / Joy --- Vitality
Leben nun auf ihre Weise.	Sadness --- Beauty / Joy	Beauty / Joy --- Vitality
Die Verändrung, ach, wie groß!	Sadness --- Beauty / Joy	Beauty / Joy --- Vitality
Liebe! Liebe! Lass mich los!	Sadness --- Beauty / Joy	Beauty / Joy --- Vitality


Die Teilung der Erde		

»Nehmt hin die Welt!« rief Zeus von seinen Höhen	Vitality --- Suspense	Suspense
Den Menschen zu. »Nehmt, sie soll euer sein!	Vitality --- Suspense	Suspense
Euch schenk ich sie zum Erb und ewgen Lehen -	Vitality --- Suspense	Suspense
Doch teilt euch brüderlich darein!«	Vitality --- Suspense	Suspense

Da eilt', was Hände hat, sich einzurichten,	Vitality	Beauty / Joy
Es regte sich geschäftig jung und alt.	Vitality	Beauty / Joy
Der Ackermann griff nach des Feldes Früchten,	Vitality	Beauty / Joy
Der Junker birschte durch den Wald.	Vitality	Beauty / Joy

Der Kaufmann nimmt, was seine Speicher fassen,	Annoyance	Beauty / Joy
Der Abt wählt sich den edeln Firnewein,	Annoyance	Beauty / Joy
Der König sperrt die Brücken und die Straßen	Annoyance	Beauty / Joy
Und sprach: »Der Zehente ist mein.«	Annoyance	Beauty / Joy

Ganz spät, nachdem die Teilung längst geschehen,	Sadness --- Suspense	Suspense
Naht der Poet, er kam aus weiter Fern -	Sadness --- Suspense	Suspense
Ach! da war überall nichts mehr zu sehen,	Sadness --- Suspense	Suspense --- Humor
Und alles hatte seinen Herrn!	Sadness --- Suspense	Suspense --- Humor

»Weh mir! So soll denn ich allein von allen	Sadness	Sadness
Vergessen sein, ich, dein getreuster Sohn?«	Sadness	Sadness
So ließ er laut der Klage Ruf erschallen	Sadness	Sadness
Und warf sich hin vor Jovis Thron.	Sadness	Sadness

»Wenn du im Land der Träume dich verweilet«,	Beauty / Joy	Awe / Sublime
Versetzt der Gott, »so hadre nicht mit mir.	Beauty / Joy	Awe / Sublime
Wo warst du denn, als man die Welt geteilet?«	Beauty / Joy --- Awe / Sublime	Awe / Sublime
»Ich war«, sprach der Poet, »bei dir.«	Awe / Sublime --- Beauty / Joy	Awe / Sublime

Mein Auge hing an deinem Angesichte,	Beauty / Joy --- Awe / Sublime	Awe / Sublime --- Beauty / Joy
An deines Himmels Harmonie mein Ohr -	Beauty / Joy --- Awe / Sublime	Awe / Sublime --- Beauty / Joy
Verzeih dem Geiste, der, von deinem Lichte	Beauty / Joy --- Awe / Sublime	Awe / Sublime --- Beauty / Joy
Berauscht, das Irdische verlor!«	Beauty / Joy --- Awe / Sublime	Awe / Sublime --- Beauty / Joy

»Was tun?« spricht Zeus, »die Welt ist weggegeben,	Beauty / Joy	Beauty / Joy --- Awe / Sublime
Der Herbst, die Jagd, der Markt ist nicht mehr mein.	Beauty / Joy	Beauty / Joy --- Awe / Sublime
Willst du in meinem Himmel mit mir leben -	Beauty / Joy --- Awe / Sublime	Beauty / Joy --- Awe / Sublime
So oft du kommst, er soll dir offen sein.«	Beauty / Joy --- Awe / Sublime	Beauty / Joy --- Awe / Sublime


Kassandra		

Freude war in Trojas Hallen,	Beauty / Joy	Beauty / Joy
Eh die hohe Feste fiel;	Beauty / Joy	Beauty / Joy
Jubelhymnen hört man schallen	Beauty / Joy	Beauty / Joy
In der Saiten goldnes Spiel;	Beauty / Joy	Beauty / Joy
Alle Hände ruhen müde	Beauty / Joy	Beauty / Joy
Von dem thränenvollen Streit,	Beauty / Joy	Beauty / Joy
Weil der herrliche Pelide	Beauty / Joy	Beauty / Joy
Priams schöne Tochter freit.	Beauty / Joy	Beauty / Joy

Und geschmückt mit Lorberreisern,	Beauty / Joy	Suspense
Festlich wallet Schaar auf Schaar	Beauty / Joy	Suspense
Nach der Götter heil'gen Häusern,	Beauty / Joy	Suspense
Zu des Thymbriers Altar.	Beauty / Joy	Suspense
Dumpf erbrausend durch die Gassen	Beauty / Joy	Sadness
Wälzt sich die bacchant'sche Lust,	Beauty / Joy	Sadness
Und in ihrem Schmerz verlassen	Sadness	Sadness
War nur eine traur'ge Brust.	Sadness	Sadness

Freudlos in der Freude Fülle,	Sadness	Sadness
Ungesellig und allein,	Sadness	Sadness
Wandelte Kassandra stille	Sadness	Sadness
In Apollos Lorbeerhain.	Sadness	Sadness
In des Waldes tiefste Gründe	Sadness --- Suspense	Suspense
Flüchtete die Seherin,	Sadness --- Suspense	Suspense
Und sie warf die Priesterbinde	Sadness --- Suspense	Suspense
Zu der Erde zürnend hin:	Sadness --- Suspense	Suspense

Alles ist der Freude offen,	Sadness	Sadness
Alle Herzen sind beglückt,	Sadness	Sadness
Und die alten Eltern hoffen,	Sadness	Sadness
Und die Schwester steht geschmückt.	Sadness	Sadness
Ich allein muß einsam trauern,	Sadness	Sadness
Denn mich flieht der süße Wahn,	Sadness	Sadness
Und geflügelt diesen Mauern	Sadness --- Suspense	Sadness
Seh' ich das Verderben an.	Sadness --- Suspense	Sadness

Eine Fackel seh' ich glühen,	Suspense --- Uneasiness	Uneasiness
Aber nicht in Hymens Hand;	Suspense --- Uneasiness	Uneasiness
Nach den Wolken seh' ich ziehen,	Suspense --- Uneasiness	Uneasiness
Aber nicht wie Opferbrand.	Suspense --- Uneasiness	Uneasiness
Feste seh' ich froh bereiten,	Suspense --- Uneasiness	Uneasiness
Doch im ahnungsvollen Geist	Suspense --- Uneasiness	Uneasiness
Hör' ich schon des Gottes Schreiten,	Suspense --- Uneasiness	Uneasiness
Der sie jammervoll zerreißt.	Suspense --- Uneasiness	Uneasiness

Und sie schelten meine Klagen,	Sadness	Sadness
Und sie höhnen meinen Schmerz.	Sadness	Sadness
Einsam in die Wüste tragen	Sadness	Sadness
Muß ich mein gequältes Herz,	Sadness	Sadness
Von den Glücklichen gemieden	Sadness	Sadness
Und den Fröhlichen ein Spott!	Sadness	Sadness
Schweres hast du mir beschieden,	Sadness	Sadness
Pythischer, du arger Gott!	Sadness	Sadness

Dein Orakel zu verkünden,	Sadness	Sadness
Warum warfest du mich hin	Sadness	Sadness
In die Stadt der ewig Blinden	Sadness	Sadness
Mit dem aufgeschloßnen Sinn?	Sadness	Sadness
Warum gabst du mir zu sehen,	Sadness	Sadness
Was ich doch nicht wenden kann?	Sadness	Sadness
Das Verhängte muß geschehen,	Sadness	Sadness
Das Gefürchtete muß nahn.	Sadness	Sadness

Frommt's, den Schleier aufzuheben,	Sadness	Awe / Sublime --- Sadness
Wo das nahe Schreckniß droht?	Sadness	Awe / Sublime --- Sadness
Nur der Irrthum ist das Leben,	Sadness --- Awe / Sublime	Awe / Sublime --- Sadness
Und das Wissen ist der Tod.	Sadness --- Awe / Sublime	Awe / Sublime --- Sadness
Nimm, o nimm die traur'ge Klarheit,	Sadness	Vitality
Mir vom Aug den blut'gen Schein!	Sadness	Vitality
Schrecklich ist es, deiner Wahrheit	Sadness	Vitality
Sterbliches Gefäß zu sein.	Sadness	Vitality

Meine Blindheit gib mir wieder	Sadness	Vitality
Und den fröhlich dunklen Sinn!	Sadness	Vitality
Nimmer sang ich freud'ge Lieder,	Sadness	Vitality
Seit ich deine Stimme bin.	Sadness	Vitality
Zukunft hast du mir gegeben,	Sadness	Vitality
Doch du nahmst den Augenblick,	Sadness	Vitality
Nahmst der Stunde fröhlich Leben -	Sadness	Vitality
Nimm dein falsch Geschenk zurück!	Sadness	Vitality

Nimmer mit dem Schmuck der Bräute,	Sadness	Sadness
Kränzt' ich mir das duft'ge Haar,	Sadness	Sadness
Seit ich deinem Dienst mich weihte	Sadness	Sadness
An dem traurigen Altar.	Sadness	Sadness
Meine Jugend war nur Weinen,	Sadness	Sadness
Und ich kannte nur den Schmerz,	Sadness	Sadness
Jede herbe Noth der Meinen	Sadness	Sadness
Schlug an mein empfindend Herz.	Sadness	Sadness

Fröhlich seh' ich die Gespielen,	Sadness	Sadness
Alles um mich lebt und liebt	Sadness	Sadness
In der Jugend Lustgefühlen,	Sadness	Sadness
Mir nur ist das Herz getrübt.	Sadness	Sadness
Mir erscheint der Lenz vergebens,	Sadness	Sadness
Der die Erde festlich schmückt;	Sadness	Sadness
Wer erfreute sich des Lebens,	Sadness	Sadness --- Awe / Sublime
Der in seine Tiefen blickt!	Sadness	Sadness --- Awe / Sublime

Selig preis' ich Polyxenen	Vitality	Vitality
In des Herzens trunknem Wahn,	Vitality	Vitality
Denn den Besten der Hellenen	Vitality	Vitality
Hofft sie bräutlich zu umfahn.	Vitality	Vitality
Stolz ist ihre Brust gehoben,	Vitality	Vitality
Ihre Wonne faßt sie kaum,	Vitality	Vitality
Nicht euch, Himmlische dort oben,	Vitality	Vitality
Neidet sie in ihrem Traum.	Vitality	Vitality

Und auch ich hab' ihn gesehen,	Beauty / Joy	Suspense
Den das Herz verlangend wählt!	Beauty / Joy	Suspense
Seine schönen Blicke flehen,	Beauty / Joy	Beauty / Joy
Von der Liebe Gluth beseelt.	Beauty / Joy	Beauty / Joy
Gerne möcht' ich mit dem Gatten	Sadness	Sadness
In die heim'sche Wohnung ziehn;	Sadness	Sadness
Doch es tritt ein styg'scher Schatten	Sadness	Sadness
Nächtlich zwischen mich und ihn.	Sadness	Sadness

Ihre bleichen Larven alle	Sadness	Sadness
Sendet mir Proserpina;	Sadness	Sadness
Wo ich wandre, wo ich walle,	Sadness	Sadness
Stehen mir die Geister da.	Sadness	Sadness
In der Jugend frohe Spiele	Sadness	Sadness
Drängen sie sich grausend ein,	Sadness	Sadness
Ein entsetzliches Gewühle!	Sadness	Sadness
Nimmer kann ich fröhlich sein.	Sadness	Sadness

Und den Mordstahl seh' ich blinken	Uneasiness	Uneasiness
Und das Mörderauge glühn;	Uneasiness	Uneasiness
Nicht zur Rechten, nicht zur Linken	Uneasiness	Uneasiness
Kann ich vor dem Schreckniß fliehn;	Uneasiness	Uneasiness
Nicht die Blicke darf ich wenden,	Uneasiness	Uneasiness
Wissend, schauend, unverwandt	Uneasiness	Uneasiness
Muß ich mein Geschick vollenden	Uneasiness	Uneasiness
Fallend in dem fremden Land -	Uneasiness	Uneasiness

Und noch hallen ihre Worte -	Uneasiness	Uneasiness
Horch! da dringt verworrner Ton	Uneasiness	Uneasiness
Fernher aus des Tempels Pforte,	Uneasiness	Uneasiness
Todt lag Thetis' großer Sohn!	Uneasiness	Uneasiness
Eris schüttelt ihre Schlangen,	Uneasiness	Uneasiness
Alle Götter fliehn davon,	Uneasiness	Uneasiness
Und des Donners Wolken hangen	Uneasiness	Uneasiness
Schwer herab auf Ilion.	Uneasiness	Uneasiness


Das Mädchen		

Stand ein Mädchen an dem Fenster,	Beauty / Joy	Beauty / Joy
Da es draußen Morgen war,	Beauty / Joy	Beauty / Joy
Kämmte sich die langen Haare,	Beauty / Joy	Beauty / Joy
Wusch sich ihre Äuglein klar.	Beauty / Joy	Beauty / Joy

Sangen Vöglein aller Arten,	Beauty / Joy	Beauty / Joy
Sonnenschein spielt' vor dem Haus,	Beauty / Joy	Beauty / Joy
Draußen überm schönen Garten	Beauty / Joy	Beauty / Joy
Flogen Wolken weit hinaus.	Beauty / Joy	Beauty / Joy

Und sie dehnt' sich in den Morgen,	Beauty / Joy	Beauty / Joy
Als ob sie noch schläfrig sei,	Beauty / Joy	Beauty / Joy
Ach, sie war so voller Sorgen,	Beauty / Joy	Beauty / Joy
Flocht ihr Haar und sang dabei:	Beauty / Joy	Beauty / Joy

?Wie ein Vöglein hell und reine,	Beauty / Joy	Beauty / Joy --- Vitality
Ziehet draußen muntre Lieb,	Beauty / Joy	Beauty / Joy --- Vitality
Lockt hinaus zum Sonnenscheine,	Beauty / Joy	Beauty / Joy --- Vitality
Ach, wer da zu Hause blieb?!?	Beauty / Joy	Beauty / Joy --- Vitality


Nachts		

Ich wandre durch die stille Nacht,	Beauty / Joy	Beauty / Joy
Da schleicht der Mond so heimlich sacht	Beauty / Joy	Beauty / Joy
Oft aus der dunklen Wolkenhülle,	Beauty / Joy	Beauty / Joy
Und hin und her im Tal	Beauty / Joy	Beauty / Joy
Erwacht die Nachtigall,	Beauty / Joy	Beauty / Joy
Dann wieder alles grau und stille.	Beauty / Joy	Beauty / Joy

O wunderbarer Nachtgesang:	Beauty / Joy	Beauty / Joy
Von fern im Land der Ströme Gang,	Beauty / Joy	Beauty / Joy
Leis Schauern in den dunklen Bäumen -	Beauty / Joy	Beauty / Joy
Wirrst die Gedanken mir,	Beauty / Joy	Beauty / Joy
Mein irres Singen hier	Beauty / Joy	Beauty / Joy
Ist wie ein Rufen nur aus Träumen.	Beauty / Joy	Beauty / Joy


Mondnacht		

Es war, als hätt' der Himmel	Beauty / Joy	Beauty / Joy
Die Erde still geküßt,	Beauty / Joy	Beauty / Joy
Daß sie im Blütenschimmer	Beauty / Joy	Beauty / Joy
Von ihm nun träumen müßt'.	Beauty / Joy	Beauty / Joy

Die Luft ging durch die Felder,	Beauty / Joy	Beauty / Joy
Die Ähren wogten sacht,	Beauty / Joy	Beauty / Joy
Es rauschten leis die Wälder,	Beauty / Joy	Beauty / Joy
So sternklar war die Nacht.	Beauty / Joy	Beauty / Joy

Und meine Seele spannte	Beauty / Joy --- Awe / Sublime	Beauty / Joy --- Awe / Sublime
Weit ihre Flügel aus,	Beauty / Joy --- Awe / Sublime	Beauty / Joy --- Awe / Sublime
Flog durch die stillen Lande,	Beauty / Joy --- Awe / Sublime	Beauty / Joy --- Awe / Sublime
Als flöge sie nach Haus.	Beauty / Joy --- Awe / Sublime	Beauty / Joy --- Awe / Sublime


Menschliches Elende		

Was sind wir Menschen doch! Ein Wohnhaus grimmer Schmerzen.	Sadness	Sadness --- Awe / Sublime
Ein Ball des falschen Glücks, ein Irrlicht dieser Zeit,	Sadness	Sadness --- Awe / Sublime
Ein Schauplatz herber Angst, besetzt mit scharfem Leid.	Sadness	Sadness --- Awe / Sublime
Ein bald verschmelzter Schnee und abgebrannte Kerzen.	Sadness	Sadness --- Awe / Sublime

Dies Leben fleucht davon wie ein Geschwätz und Scherzen.	Sadness	Sadness --- Awe / Sublime
Die vor uns abgelegt des schwachen Leibes Kleid	Sadness	Sadness --- Awe / Sublime
Und in das Totenbuch der großen Sterblichkeit	Sadness	Sadness --- Awe / Sublime
Längst eingeschrieben sind, sind uns aus Sinn und Herzen.	Sadness	Sadness --- Awe / Sublime

Gleich wie ein eitel Traum leicht aus der Acht hinfällt	Sadness	Sadness --- Awe / Sublime
Und wie ein Strom verscheußt, den keine Macht aufhält,	Sadness	Sadness --- Awe / Sublime
So muß auch unser Nam, Lob, Ehr und Ruhm verschwinden.	Sadness	Sadness --- Awe / Sublime

Was itzund Atem holt, muß mit der Luft entfliehn;	Sadness	Sadness --- Awe / Sublime
Was nach uns kommen wird, wird uns ins Grab nachziehn.	Sadness	Sadness --- Awe / Sublime
Was sag ich? wir vergehn, wie Rauch von starken Winden.	Sadness	Sadness --- Awe / Sublime


Die schlesischen Weber / Weberlied		

Im düstern Auge keine Träne	Annoyance	Uneasiness
Sie sitzen am Webstuhl und fletschen die Zähne:	Annoyance	Uneasiness
Deutschland, wir weben dein Leichentuch,	Annoyance --- Uneasiness	Uneasiness
Wir weben hinein den dreifachen Fluch -	Annoyance --- Uneasiness	Uneasiness
Wir weben, wir weben!	Annoyance	Uneasiness

Ein Fluch dem Gotte, zu dem wir gebeten	Annoyance	Annoyance
In Winterskälte und Hungersnöten;	Annoyance	Annoyance
Wir haben vergebens gehofft und geharrt,	Annoyance	Annoyance
Er hat uns geäfft und gefoppt und genarrt -	Annoyance	Annoyance
Wir weben, wir weben!	Annoyance	Annoyance

Ein Fluch dem König, dem König der Reichen,	Annoyance	Annoyance
Den unser Elend nicht konnte erweichen	Annoyance	Annoyance
Der den letzten Groschen von uns erpreßt	Annoyance	Annoyance
Und uns wie Hunde erschiessen läßt -	Annoyance	Annoyance
Wir weben, wir weben!	Annoyance	Annoyance

Ein Fluch dem falschen Vaterlande,	Annoyance	Annoyance --- Uneasiness
Wir nur gedeihen Schmach und Schande,	Annoyance	Annoyance --- Uneasiness
Wo jede Blume früh geknickt,	Annoyance	Annoyance --- Uneasiness
Wo Fäulnis und Moder den Wurm erquickt -	Annoyance	Annoyance --- Uneasiness
Wir weben, wir weben!	Annoyance	Annoyance --- Uneasiness

Das Schiffchen fliegt, der Webstuhl kracht,	Annoyance --- Vitality	Vitality --- Uneasiness
Wir weben emsig Tag und Nacht -	Annoyance --- Vitality	Vitality --- Uneasiness
Altdeutschland, wir weben dein Leichentuch,	Annoyance --- Vitality	Vitality --- Uneasiness
Wir weben hinein den dreifachen Fluch,	Annoyance --- Vitality	Vitality --- Uneasiness
Wir weben, wir weben!	Annoyance --- Vitality	Vitality --- Uneasiness


In einer großen Stadt		

Es treibt vorüber mir im Meer der Stadt	Sadness	Sadness
Bald der, bald jener, einer nach dem andern.	Sadness	Sadness
Ein Blick ins Auge, und vorüber schon.	Sadness	Sadness
Der Orgeldreher dreht sein Lied.	Sadness	Sadness

Es tropft vorüber mir ins Meer des Nichts	Sadness	Sadness
Bald der, bald jener, einer nach dem andern.	Sadness	Sadness
Ein Blick auf seinen Sarg, vorüber schon.	Sadness	Sadness
Der Orgeldreher dreht sein Lied.	Sadness	Sadness

Es schwimmt ein Leichenzug im Meer der Stadt,	Sadness	Sadness
Querweg die Menschen, einer nach dem andern.	Sadness	Sadness
Ein Blick auf meinen Sarg, vorüber schon.	Sadness	Sadness
Der Orgeldreher dreht sein Lied.	Sadness	Sadness


Liebeslied		

Wie soll ich meine Seele halten, daß	Sadness --- Beauty / Joy	Sadness
sie nicht an deine rührt? Wie soll ich sie	Sadness --- Beauty / Joy	Sadness
hinheben über dich zu andern Dingen?	Sadness --- Beauty / Joy	Sadness
Ach gerne möcht ich sie bei irgendwas	Sadness --- Beauty / Joy	Sadness
Verlorenem im Dunkel unterbringen	Sadness --- Beauty / Joy	Sadness
an einer fremden stillen Stelle, die	Sadness --- Beauty / Joy	Sadness
nicht weiterschwingt, wenn deine Tiefen schwingen.	Sadness --- Beauty / Joy	Sadness
Doch alles, was uns anrührt, dich und mich,	Awe / Sublime --- Beauty / Joy	Beauty / Joy
nimmt uns zusammen wie ein Bogenstrich,	Awe / Sublime --- Beauty / Joy	Beauty / Joy
der aus zwei Saiten eine Stimme zieht.	Awe / Sublime --- Beauty / Joy	Beauty / Joy
Auf welches Instrument sind wir gespannt?	Awe / Sublime --- Beauty / Joy	Beauty / Joy
Und welcher Spieler hat uns in der Hand?	Awe / Sublime --- Beauty / Joy	Beauty / Joy
O süßes Lied.	Awe / Sublime --- Beauty / Joy	Beauty / Joy


Mensch im Eisen		

Mein Tagwerk ist: im engen Kesselrohr	Uneasiness --- Annoyance	Uneasiness
bei kleinem Glühlicht kniend krumm zu sitzen ?	Uneasiness --- Annoyance	Uneasiness
an Nieten hämmernd in der Hitze schwitzen.	Uneasiness --- Annoyance	Uneasiness
Verrußt sind Aug` und Haar und Ohr ?	Uneasiness --- Annoyance	Uneasiness

Als wär ich nur ein kleiner Schlagmotor,	Annoyance	Annoyance
So lass` ich meine Arme federnd flitzen ?	Annoyance	Annoyance
Die glühnde Luft sticht wie mit giftigen Spitzen;	Annoyance	Uneasiness
Immer von neuem bricht der Schweiß hervor...	Annoyance	Uneasiness

O Mensch! Wo bist du? Wie ein Käfertier	Annoyance	Annoyance
Im Bernstein eingeschlossen hockst du rings im Eisen,	Annoyance	Annoyance
Eisen umpanzert dich in schließendem Gewirr.	Annoyance	Annoyance

Im Auge rast die Seele, arm und irr.	Sadness	Sadness
Heimweh heult wahnsinnswild, Heimweh weint süße Weisen	Sadness	Sadness
Nach Erde, Mensch und Licht. So schrei doch, Mensch im Eisen!	Sadness	Sadness


Berlin I		

Beteerte Fässer rollten von den Schwellen	Uneasiness	Uneasiness
Der dunklen Speicher auf die hohen Kähne.	Uneasiness	Uneasiness
Die Schlepper zogen an. Des Rauches Mähne	Uneasiness	Uneasiness
Hing rußig nieder auf die öligen Wellen.	Uneasiness	Uneasiness

